id,created_at,query,weather_location,temperatureC,humidityPercent,heatIndexC,heatLevel,summary,actions,safetyTips,confidenceScore,source
0f8d84bd-b149-440e-bc16-f75aa81fdcb5,2026-05-19T23:14:45.906Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.9°C, heat index is 31.9°C (caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",27.9,80,31.9,caution,"Outdoor safety depends on current heat level (caution) at 31.9°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
fcc478c3-c969-4313-bb06-236c7a435f98,2026-05-19T23:14:47.958Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.9,80,31.9,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Avoid peak heat exposure.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",0.95,"python"
4c49e1d1-4620-444a-bacb-c7f5ed3afb5d,2026-05-19T23:15:26.265Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.9,80,31.9,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",0.95,"python"
f7883932-4e1b-48dc-b0ed-5fa23ab951bf,2026-05-19T23:15:46.047Z,"Give a single-sentence heat advisory for a parent. Current temperature is 27.9°C, heat index is 31.9°C (caution). Condition: broken clouds. Keep it short and practical.","<REDACTED_LOCATION>",27.9,80,31.9,caution,"Outdoor safety depends on current heat level (caution) at 31.9°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
81167552-6325-49d3-8fa1-ecc1d75e35b7,2026-05-19T23:15:48.264Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.9,80,31.9,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Keep hydration in mind today.","Reduce the duration of outdoor activities during peak heat hours. | Increase water break frequency and check on at-risk students.","Schedule outdoor activities earlier in the day if possible. | Watch for dizziness, nausea, or unusual fatigue.",0.95,"python"
0206a1af-9528-4284-8094-c1b086a66a08,2026-05-19T23:16:26.236Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",27.9,80,31.9,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",0.95,"python"
f701ab1a-2bf6-4655-80aa-c81b654ba608,2026-05-19T23:16:48.278Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",27.9,80,31.9,caution,"Heat conditions require caution. Adjust outdoor activities and hydration practices. Stand by for school updates.","Increase water break frequency and check on at-risk students. | Reduce the duration of outdoor activities during peak heat hours.","Watch for dizziness, nausea, or unusual fatigue. | Schedule outdoor activities earlier in the day if possible.",0.95,"python"
e04e20ad-d770-41f7-8826-e91fe0182fb1,2026-05-19T23:23:33.306Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.1,78,32,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
7bee9894-06d9-4e93-8dd0-27402252810a,2026-05-19T23:23:49.366Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",28.1,78,32,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
a13a05b3-850e-4f15-b051-f95f4bb1ded4,2026-05-19T23:24:33.261Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.1,78,32,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
1eca5248-bcb2-453b-80a8-8b77e7e2689e,2026-05-19T23:25:37.546Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.1,78,32,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
134d2e1b-6a71-4d2a-a2c9-850f02adbf4d,2026-05-19T23:33:40.583Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
9d84abec-fcea-42a2-944e-ee9d7ca10623,2026-05-19T23:34:41.498Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
c0aa8041-52a1-4d22-acba-6eb543d5e2fe,2026-05-19T23:35:40.586Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
2d2e13fd-d310-4de7-a748-1217ed3f84ef,2026-05-19T23:43:42.917Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
bf5a27b9-3e18-4e8c-a573-8255f15f6a61,2026-05-19T23:44:42.813Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
f25fe0e4-0ed4-480b-a4e4-61f281328a22,2026-05-19T23:45:42.964Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
84b0ce14-b82c-4f1b-82ad-62e9b37be27f,2026-05-19T23:54:56.176Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
a7e89b1b-c44f-4f7e-bfb9-1fac1ae9add4,2026-05-19T23:55:59.773Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
1caa7b11-7595-465d-a8ca-662321e24953,2026-05-19T23:59:20.669Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
fef3aaee-f4f1-4de0-a0da-07372f2f95dd,2026-05-20T00:00:41.412Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
0e712990-f1d5-4b62-bd98-23fc749db84b,2026-05-20T00:01:41.484Z,"Realtime health advisory update for current heat index.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
5443a8f1-2a95-4436-bcb3-36794ab0663f,2026-05-20T00:06:02.861Z,"Realtime heat advisory update.","<REDACTED_LOCATION>",28.7,74,32.8,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
