id,created_at,query,weather_location,temperatureC,humidityPercent,heatIndexC,heatLevel,summary,actions,safetyTips,confidenceScore,source
6375ba5f-ccb4-47e6-a5a2-cc8f45f3d160,2026-05-20T01:35:45.176Z,"tagalog please","Mayamot Elementary School, Antipolo City",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
da59a771-ce24-4308-a056-198924177bd3,2026-05-20T01:35:54.887Z,"tagalog tayo please","Mayamot Elementary School, Antipolo City",30.9,67,36.5,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
cb234361-1ab7-4c27-bf56-03882fda9a56,2026-05-20T01:36:29.923Z,"hi","Mayamot Elementary School, Antipolo City",30.9,67,36.5,extreme-caution,"Hi parent. Current heat index is 36.5°C (extreme-caution). I can help with practical heat-safety guidance for your child. Avoid peak heat exposure.","You can also ask what your child should bring during hot days. | Ask about outdoor safety, hydration, warning signs, or class suspension guidance.","Monitor school announcements for schedule updates. | Keep your child hydrated throughout the day.",0.92,"fallback"
252b300b-c662-4d04-8f44-46653b9afadb,2026-05-20T01:36:41.079Z,"pwede tagalog tayo?","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
95786940-29ae-4396-ab93-064b0f2fe5e0,2026-05-20T01:36:42.125Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
803ab03b-d07c-407b-ae6f-91e2bec8a83c,2026-05-20T01:36:51.859Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.9�C, heat index is 35.7�C (extreme-caution). Condition: scattered clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 35.7°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
03b04a2f-6f3f-44cd-a5aa-405ee5fe6abb,2026-05-20T01:36:54.019Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
6761bc38-05fe-4e4e-8bd6-6581826a99cc,2026-05-20T01:37:05.599Z,"can you speak tagalog?","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 35.7°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
ced09252-da3a-42c0-9fff-226cffe6cc57,2026-05-20T01:38:42.611Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
7be25987-e5ea-4930-b2de-44fceb1e6d79,2026-05-20T01:38:53.153Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.9�C, heat index is 35.7�C (extreme-caution). Condition: scattered clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 35.7°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Pause activity immediately if symptoms appear. | Watch for dizziness, fatigue, or headache signs.",0.92,"fallback"
79e345ff-8535-4373-afad-a15a8d807914,2026-05-20T01:38:54.621Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
e34dff8e-b893-4a5a-b58f-2b9fc2f90a35,2026-05-20T01:39:52.988Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.9�C, heat index is 35.7�C (extreme-caution). Condition: scattered clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 35.7°C heat index. Stand by for school updates.","Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
ed0d3c47-2387-484f-b78b-d1eeebe5394c,2026-05-20T01:41:04.348Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
69588a9e-dcf7-435f-a163-73eea8204430,2026-05-20T01:41:10.985Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
f91a42d2-5a6b-4d25-b8dc-3e6586d6fa73,2026-05-20T01:42:26.320Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.9�C, heat index is 35.7�C (extreme-caution). Condition: scattered clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 35.7°C heat index. Avoid peak heat exposure.","Coordinate with teachers for modified activity plans. | Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
7923b368-1e1b-4fed-8edf-0703f4047f29,2026-05-20T01:42:27.603Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
a72ebc32-b5e7-42d4-a255-a507ec4e8876,2026-05-20T01:43:27.346Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
257ef488-6a82-49b9-b343-e28a2a101038,2026-05-20T01:46:15.096Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Keep hydration in mind today.","Move PE and assemblies to shaded or indoor areas. | Enforce frequent cooling breaks and hydration checks.","Use fans or cooling stations where available. | Keep emergency contacts ready for heat-related symptoms.",1,"python"
58af8633-0a78-43e1-b418-6394aa54bf58,2026-05-20T01:46:48.986Z,"Give a single-sentence heat advisory for a parent. Current temperature is 30.9�C, heat index is 35.7�C (extreme-caution). Condition: scattered clouds. Keep it short and practical.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Outdoor safety depends on current heat level (extreme-caution) at 35.7°C heat index. Keep hydration in mind today.","Reduce high-exertion activity during peak heat periods. | Use shaded or indoor alternatives when possible. | Coordinate with teachers for modified activity plans.","Watch for dizziness, fatigue, or headache signs. | Pause activity immediately if symptoms appear.",0.92,"fallback"
7c84c9ca-b062-4351-9d5c-87d840b4b12c,2026-05-20T01:46:51.231Z,"Realtime heat advisory update.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
dd4d422d-3554-45e4-a71d-5aea84918274,2026-05-20T01:49:37.267Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",30.9,64,35.7,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Avoid peak heat exposure.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
a66adad7-6711-4d4a-b8e1-24f99f67237c,2026-05-20T01:51:41.366Z,"Realtime health advisory update for current heat index.","Mayamot Elementary School, Antipolo City",30.9,65,35.9,extreme-caution,"Heat conditions are high-risk. Limit outdoor exposure and enforce cooling measures. Stand by for school updates.","Enforce frequent cooling breaks and hydration checks. | Move PE and assemblies to shaded or indoor areas.","Keep emergency contacts ready for heat-related symptoms. | Use fans or cooling stations where available.",1,"python"
